date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2010-11-29,7,-3,0.0,8.7,2,2,34,01:05 AM,01:32 PM,07:40 AM,05:41 PM,-11,-1,1,-1,12,1,51,0.0,1028,7,10,180,7
2010-11-30,9,-3,0.0,8.7,2,2,26,02:12 AM,02:04 PM,07:41 AM,05:40 PM,-11,0,1,0,9,7,43,0.0,1030,9,10,77,5
2010-12-01,12,-2,0.0,8.7,2,2,25,03:20 AM,02:38 PM,07:42 AM,05:40 PM,-11,3,4,3,8,7,35,0.0,1023,12,10,80,4
2010-12-02,16,1,0.0,8.7,3,3,18,04:29 AM,03:17 PM,07:43 AM,05:40 PM,-8,6,7,6,6,13,35,0.0,1018,16,10,191,3
2010-12-03,18,5,0.0,8.7,3,3,11,05:38 AM,04:00 PM,07:44 AM,05:40 PM,-6,9,9,9,10,36,34,0.0,1016,18,10,208,5
2010-12-04,17,5,0.0,8.7,3,3,4,06:45 AM,04:49 PM,07:45 AM,05:40 PM,-8,8,9,8,9,34,33,0.0,1017,17,10,164,5
2010-12-05,15,4,0.0,8.7,3,3,0,07:49 AM,05:44 PM,07:46 AM,05:40 PM,-2,8,9,8,13,40,48,0.2,1019,15,10,122,8
2010-12-06,15,4,0.0,8.7,3,3,0,08:46 AM,06:42 PM,07:46 AM,05:40 PM,1,6,7,6,11,2,67,0.0,1024,15,10,254,6
2010-12-07,15,2,0.0,8.7,3,3,4,09:36 AM,07:44 PM,07:47 AM,05:40 PM,-1,6,7,6,10,0,61,0.0,1024,15,10,159,6
2010-12-08,18,1,0.0,8.7,3,3,11,10:18 AM,08:45 PM,07:48 AM,05:40 PM,-5,7,8,7,11,12,45,0.0,1021,18,10,224,6
2010-12-09,19,7,0.0,8.7,4,4,18,10:54 AM,09:44 PM,07:49 AM,05:40 PM,3,9,11,9,24,5,60,0.0,1020,19,10,273,14
2010-12-10,18,6,0.0,8.7,3,3,25,11:26 AM,10:41 PM,07:50 AM,05:40 PM,2,8,10,8,21,2,62,0.0,1021,18,10,279,12
2010-12-11,19,6,0.0,8.7,4,4,33,11:54 AM,11:38 PM,07:50 AM,05:41 PM,4,9,10,9,10,3,69,0.0,1022,19,10,237,5
2010-12-12,19,5,0.0,8.7,4,4,40,12:20 PM,No moonset,07:51 AM,05:41 PM,3,10,10,10,9,0,66,0.0,1023,19,10,65,5
2010-12-13,21,3,0.0,8.7,3,3,47,12:47 PM,12:32 AM,07:52 AM,05:41 PM,-2,10,10,10,9,4,50,0.0,1018,21,10,208,4
2010-12-14,19,6,0.0,8.7,4,4,54,01:13 PM,01:28 AM,07:52 AM,05:41 PM,-9,9,10,9,26,3,28,0.0,1014,19,10,267,15
2010-12-15,13,5,0.0,8.7,3,3,62,01:42 PM,02:23 AM,07:53 AM,05:42 PM,-1,5,8,5,25,33,57,0.0,1013,13,10,266,15
2010-12-16,13,4,0.0,8.7,3,3,69,02:13 PM,03:21 AM,07:54 AM,05:42 PM,-4,5,7,5,16,28,49,0.0,1013,13,10,268,10
2010-12-17,10,5,0.0,5.4,2,2,76,02:49 PM,04:20 AM,07:54 AM,05:42 PM,4,6,7,6,10,59,81,1.8,1014,10,10,196,7
2010-12-18,11,8,0.0,3.7,2,2,84,03:32 PM,05:21 AM,07:55 AM,05:43 PM,8,8,9,8,20,67,93,10.1,1013,11,9,227,13
2010-12-19,13,8,0.0,7.0,3,3,91,04:21 PM,06:22 AM,07:55 AM,05:43 PM,9,8,10,8,26,63,92,13.4,1008,13,9,229,17
2010-12-20,8,6,0.0,3.7,2,2,98,05:19 PM,07:21 AM,07:56 AM,05:44 PM,5,5,7,5,17,68,92,13.9,1009,8,9,273,11
2010-12-21,9,6,0.0,7.0,2,2,100,06:22 PM,08:16 AM,07:57 AM,05:44 PM,6,6,7,6,13,64,92,2.8,1012,9,8,168,9
2010-12-22,9,6,0.0,3.7,2,2,87,07:31 PM,09:05 AM,07:57 AM,05:45 PM,7,6,7,6,13,77,95,5.2,1009,9,7,168,8
2010-12-23,12,4,0.0,8.7,3,3,80,08:40 PM,09:49 AM,07:57 AM,05:45 PM,4,6,7,6,11,25,85,0.0,1020,12,6,182,6
2010-12-24,12,3,0.0,8.7,3,3,73,09:50 PM,10:27 AM,07:58 AM,05:46 PM,4,5,6,5,13,31,88,0.0,1021,12,7,64,7
2010-12-25,11,4,0.0,7.0,3,3,66,10:58 PM,11:02 AM,07:58 AM,05:46 PM,4,5,7,5,14,31,82,0.0,1017,11,10,114,8
2010-12-26,9,3,0.0,8.7,3,3,58,No moonrise,11:35 AM,07:59 AM,05:47 PM,3,3,5,3,21,25,85,0.4,1021,9,8,275,13
2010-12-27,11,2,0.0,8.7,3,3,51,12:05 AM,12:07 PM,07:59 AM,05:48 PM,2,4,5,4,11,23,79,0.0,1023,11,9,237,6
2010-12-28,13,3,0.0,8.7,3,3,44,01:13 AM,12:40 PM,07:59 AM,05:48 PM,4,5,7,5,19,19,81,0.0,1017,13,10,250,10
2010-12-29,9,1,0.0,8.7,3,3,36,02:19 AM,01:16 PM,08:00 AM,05:49 PM,3,1,6,1,37,25,83,1.5,1005,9,10,252,24
2010-12-30,3,-3,0.0,8.7,2,2,29,03:27 AM,01:56 PM,08:00 AM,05:50 PM,-6,-4,-1,-4,17,5,69,0.0,1011,3,10,266,12
2010-12-31,3,-4,0.0,8.7,2,2,25,04:33 AM,02:42 PM,08:00 AM,05:50 PM,-7,-4,-1,-4,13,10,65,0.0,1018,3,10,193,8
2010-12-01,12,-2,0.0,8.7,2,2,25,03:20 AM,02:38 PM,07:42 AM,05:40 PM,-11,3,4,3,8,7,35,0.0,1023,12,10,80,4
2010-12-02,16,1,0.0,8.7,3,3,18,04:29 AM,03:17 PM,07:43 AM,05:40 PM,-8,6,7,6,6,13,35,0.0,1018,16,10,191,3
2010-12-03,18,5,0.0,8.7,3,3,11,05:38 AM,04:00 PM,07:44 AM,05:40 PM,-6,9,9,9,10,36,34,0.0,1016,18,10,208,5
2010-12-04,17,5,0.0,8.7,3,3,4,06:45 AM,04:49 PM,07:45 AM,05:40 PM,-8,8,9,8,9,34,33,0.0,1017,17,10,164,5
2010-12-05,15,4,0.0,8.7,3,3,0,07:49 AM,05:44 PM,07:46 AM,05:40 PM,-2,8,9,8,13,40,48,0.2,1019,15,10,122,8
2010-12-06,15,4,0.0,8.7,3,3,0,08:46 AM,06:42 PM,07:46 AM,05:40 PM,1,6,7,6,11,2,67,0.0,1024,15,10,254,6
2010-12-07,15,2,0.0,8.7,3,3,4,09:36 AM,07:44 PM,07:47 AM,05:40 PM,-1,6,7,6,10,0,61,0.0,1024,15,10,159,6
2010-12-08,18,1,0.0,8.7,3,3,11,10:18 AM,08:45 PM,07:48 AM,05:40 PM,-5,7,8,7,11,12,45,0.0,1021,18,10,224,6
2010-12-09,19,7,0.0,8.7,4,4,18,10:54 AM,09:44 PM,07:49 AM,05:40 PM,3,9,11,9,24,5,60,0.0,1020,19,10,273,14
2010-12-10,18,6,0.0,8.7,3,3,25,11:26 AM,10:41 PM,07:50 AM,05:40 PM,2,8,10,8,21,2,62,0.0,1021,18,10,279,12
2010-12-11,19,6,0.0,8.7,4,4,33,11:54 AM,11:38 PM,07:50 AM,05:41 PM,4,9,10,9,10,3,69,0.0,1022,19,10,237,5
2010-12-12,19,5,0.0,8.7,4,4,40,12:20 PM,No moonset,07:51 AM,05:41 PM,3,10,10,10,9,0,66,0.0,1023,19,10,65,5
2010-12-13,21,3,0.0,8.7,3,3,47,12:47 PM,12:32 AM,07:52 AM,05:41 PM,-2,10,10,10,9,4,50,0.0,1018,21,10,208,4
2010-12-14,19,6,0.0,8.7,4,4,54,01:13 PM,01:28 AM,07:52 AM,05:41 PM,-9,9,10,9,26,3,28,0.0,1014,19,10,267,15
2010-12-15,13,5,0.0,8.7,3,3,62,01:42 PM,02:23 AM,07:53 AM,05:42 PM,-1,5,8,5,25,33,57,0.0,1013,13,10,266,15
2010-12-16,13,4,0.0,8.7,3,3,69,02:13 PM,03:21 AM,07:54 AM,05:42 PM,-4,5,7,5,16,28,49,0.0,1013,13,10,268,10
2010-12-17,10,5,0.0,5.4,2,2,76,02:49 PM,04:20 AM,07:54 AM,05:42 PM,4,6,7,6,10,59,81,1.8,1014,10,10,196,7
2010-12-18,11,8,0.0,3.7,2,2,84,03:32 PM,05:21 AM,07:55 AM,05:43 PM,8,8,9,8,20,67,93,10.1,1013,11,9,227,13
2010-12-19,13,8,0.0,7.0,3,3,91,04:21 PM,06:22 AM,07:55 AM,05:43 PM,9,8,10,8,26,63,92,13.4,1008,13,9,229,17
2010-12-20,8,6,0.0,3.7,2,2,98,05:19 PM,07:21 AM,07:56 AM,05:44 PM,5,5,7,5,17,68,92,13.9,1009,8,9,273,11
2010-12-21,9,6,0.0,7.0,2,2,100,06:22 PM,08:16 AM,07:57 AM,05:44 PM,6,6,7,6,13,64,92,2.8,1012,9,8,168,9
2010-12-22,9,6,0.0,3.7,2,2,87,07:31 PM,09:05 AM,07:57 AM,05:45 PM,7,6,7,6,13,77,95,5.2,1009,9,7,168,8
2010-12-23,12,4,0.0,8.7,3,3,80,08:40 PM,09:49 AM,07:57 AM,05:45 PM,4,6,7,6,11,25,85,0.0,1020,12,6,182,6
2010-12-24,12,3,0.0,8.7,3,3,73,09:50 PM,10:27 AM,07:58 AM,05:46 PM,4,5,6,5,13,31,88,0.0,1021,12,7,64,7
2010-12-25,11,4,0.0,7.0,3,3,66,10:58 PM,11:02 AM,07:58 AM,05:46 PM,4,5,7,5,14,31,82,0.0,1017,11,10,114,8
2010-12-26,9,3,0.0,8.7,3,3,58,No moonrise,11:35 AM,07:59 AM,05:47 PM,3,3,5,3,21,25,85,0.4,1021,9,8,275,13
2010-12-27,11,2,0.0,8.7,3,3,51,12:05 AM,12:07 PM,07:59 AM,05:48 PM,2,4,5,4,11,23,79,0.0,1023,11,9,237,6
2010-12-28,13,3,0.0,8.7,3,3,44,01:13 AM,12:40 PM,07:59 AM,05:48 PM,4,5,7,5,19,19,81,0.0,1017,13,10,250,10
2010-12-29,9,1,0.0,8.7,3,3,36,02:19 AM,01:16 PM,08:00 AM,05:49 PM,3,1,6,1,37,25,83,1.5,1005,9,10,252,24
2010-12-30,3,-3,0.0,8.7,2,2,29,03:27 AM,01:56 PM,08:00 AM,05:50 PM,-6,-4,-1,-4,17,5,69,0.0,1011,3,10,266,12
2010-12-31,3,-4,0.0,8.7,2,2,25,04:33 AM,02:42 PM,08:00 AM,05:50 PM,-7,-4,-1,-4,13,10,65,0.0,1018,3,10,193,8
